Site,Treatment,Plot,Trap,Species,Family,Growthform,Dispersalmode,SuccessionalStage,SeedSize,seedsSum,seedSizeCat,Seed_deposition_rate
EC,P,D,6.5,TER_AMA,Combretaceae,CT,Wind-dispersed,Late,1,1,<5 mm trees,1.333333333
EC,P,D,6.5,TRI_BOG,Malvaceae,Shrub,Animal-dispersed,Early,NA,4,shrubs,5.333333333
EC,P,D,6.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,23,shrubs,30.66666667
EC,P,D,6.5,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,23,shrubs,30.66666667
EC,R,A,1,AEG_VAL,Lamiaceae,CT,Animal-dispersed,Late,1,1,<5 mm trees,1.333333333
EC,R,A,1,ALL_PSI,Sapindaceae,CT,Animal-dispersed,Late,2,157,5-10 mm trees,209.3333333
EC,R,A,1,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,54,<5 mm trees,72
EC,R,A,1,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,24,<5 mm trees,32
EC,R,A,1,DEN_SES,Araliaceae,CT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
EC,R,A,1,ERY_POE,Fabaceae,CT,Wind-dispersed,NA,2,1,5-10 mm trees,1.333333333
EC,R,A,1,FIC_HAR,Moraceae,CT,Animal-dispersed,Both,1,1103,<5 mm trees,1470.666667
EC,R,A,1,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,63,<5 mm trees,84
EC,R,A,1,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,46,<5 mm trees,61.33333333
EC,R,A,1,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,17,<5 mm trees,22.66666667
EC,R,A,1,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,3,<5 mm trees,4
EC,R,A,1,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,10,<5 mm trees,13.33333333
EC,R,A,1,OCO_PUB,Lauraceae,CT,Animal-dispersed,Both,2,1,5-10 mm trees,1.333333333
EC,R,A,1,PIP_CRA,Piperaceae,Shrub,Animal-dispersed,Both,1,3,shrubs,4
EC,R,A,1,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
EC,R,A,1,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
EC,R,A,1,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,5,shrubs,6.666666667
EC,R,A,1,STA_OCC,Staphyleaceae,CT,Animal-dispersed,Early,2,1,5-10 mm trees,1.333333333
EC,R,A,1,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
EC,R,A,1,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,2,shrubs,2.666666667
EC,R,A,1,VIB_COS,Adoxaceae,UT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
EC,R,A,1,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,20,shrubs,26.66666667
EC,R,A,2,ALL_PSI,Sapindaceae,CT,Animal-dispersed,Late,2,147,5-10 mm trees,196
EC,R,A,2,ARD_STA,Primulaceae,Shrub,Animal-dispersed,Late,2,4,shrubs,5.333333333
EC,R,A,2,CAR_CAU,Caricaceae,UT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
EC,R,A,2,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,47,<5 mm trees,62.66666667
EC,R,A,2,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,10,<5 mm trees,13.33333333
EC,R,A,2,CHA_PIN,Arecaceae,UP,Animal-dispersed,Late,2,2,5-10 mm trees,2.666666667
EC,R,A,2,DEN_SES,Araliaceae,CT,Animal-dispersed,Both,1,9,<5 mm trees,12
EC,R,A,2,ERY_POE,Fabaceae,CT,Wind-dispersed,NA,2,2,5-10 mm trees,2.666666667
EC,R,A,2,GUA_DOL,Annonaceae,CT,Animal-dispersed,Late,1,2,<5 mm trees,2.666666667
EC,R,A,2,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,93,<5 mm trees,124
EC,R,A,2,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,36,<5 mm trees,48
EC,R,A,2,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,24,<5 mm trees,32
EC,R,A,2,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
EC,R,A,2,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,10,<5 mm trees,13.33333333
EC,R,A,2,OCO_PUB,Lauraceae,CT,Animal-dispersed,Both,2,2,5-10 mm trees,2.666666667
EC,R,A,2,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,43,shrubs,57.33333333
EC,R,A,2,SEN_PAP,Fabaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
EC,R,A,2,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
EC,R,A,2,TER_AMA,Combretaceae,CT,Wind-dispersed,Late,1,2,<5 mm trees,2.666666667
EC,R,A,2,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,2,shrubs,2.666666667
EC,R,A,2,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,25,shrubs,33.33333333
EC,R,A,7.5,ALL_PSI,Sapindaceae,CT,Animal-dispersed,Late,2,141,5-10 mm trees,188
EC,R,A,7.5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,60,<5 mm trees,80
EC,R,A,7.5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,11,<5 mm trees,14.66666667
EC,R,A,7.5,DEN_SES,Araliaceae,CT,Animal-dispersed,Both,1,3,<5 mm trees,4
EC,R,A,7.5,FIC_AME,Moraceae,CT,Animal-dispersed,Both,1,50,<5 mm trees,66.66666667
EC,R,A,7.5,FIC_HAR,Moraceae,CT,Animal-dispersed,Both,1,2,<5 mm trees,2.666666667
EC,R,A,7.5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,135,<5 mm trees,180
EC,R,A,7.5,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,75,<5 mm trees,100
EC,R,A,7.5,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,28,<5 mm trees,37.33333333
EC,R,A,7.5,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,3,<5 mm trees,4
EC,R,A,7.5,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,7,<5 mm trees,9.333333333
EC,R,A,7.5,SEN_PAP,Fabaceae,CT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
EC,R,A,7.5,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,5,shrubs,6.666666667
EC,R,A,7.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,4,shrubs,5.333333333
EC,R,A,7.5,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
EC,R,A,7.5,VIB_COS,Adoxaceae,UT,Animal-dispersed,Both,1,2,<5 mm trees,2.666666667
EC,R,A,7.5,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
EC,R,A,7.5,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,5,shrubs,6.666666667
EC,R,B,0,ALL_PSI,Sapindaceae,CT,Animal-dispersed,Late,2,41,5-10 mm trees,54.66666667
EC,R,B,0,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,35,<5 mm trees,46.66666667
EC,R,B,0,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,4,<5 mm trees,5.333333333
EC,R,B,0,CLI_ANC,Asteraceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
EC,R,B,0,FIC_AME,Moraceae,CT,Animal-dispersed,Both,1,30,<5 mm trees,40
EC,R,B,0,FIC_COL,Moraceae,CT,Animal-dispersed,Both,1,10,<5 mm trees,13.33333333
EC,R,B,0,FIC_HAR,Moraceae,CT,Animal-dispersed,Both,1,189,<5 mm trees,252
EC,R,B,0,GON_ROS,Rubiaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
EC,R,B,0,HAM_APP,Malvaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
EC,R,B,0,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,116,<5 mm trees,154.6666667
EC,R,B,0,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,55,<5 mm trees,73.33333333
EC,R,B,0,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,25,<5 mm trees,33.33333333
EC,R,B,0,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,4,<5 mm trees,5.333333333
EC,R,B,0,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,4,<5 mm trees,5.333333333
EC,R,B,0,OCO_PUB,Lauraceae,CT,Animal-dispersed,Both,2,1,5-10 mm trees,1.333333333
EC,R,B,0,PIP_CRA,Piperaceae,Shrub,Animal-dispersed,Both,1,2,shrubs,2.666666667
EC,R,B,0,PSY_OFF,Rubiaceae,Shrub,Animal-dispersed,Early,NA,3,shrubs,4
EC,R,B,0,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
EC,R,B,0,SOL_NUD,Solanaceae,Shrub,Animal-dispersed,Early,1,14,shrubs,18.66666667
EC,R,B,0,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,9,shrubs,12
EC,R,B,0,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
EC,R,B,0,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,7,shrubs,9.333333333
EC,R,B,3,ALL_PSI,Sapindaceae,CT,Animal-dispersed,Late,2,22,5-10 mm trees,29.33333333
EC,R,B,3,CAL_URT,Asteraceae,Shrub,Wind-dispersed,Early,NA,8,shrubs,10.66666667
EC,R,B,3,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,17,<5 mm trees,22.66666667
EC,R,B,3,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,13,<5 mm trees,17.33333333
EC,R,B,3,CHA_PIN,Arecaceae,UP,Animal-dispersed,Late,2,2,5-10 mm trees,2.666666667
EC,R,B,3,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
EC,R,B,3,COR_ERI,Boraginaceae,CT,Animal-dispersed,Late,2,3,5-10 mm trees,4
EC,R,B,3,DEN_SES,Araliaceae,CT,Animal-dispersed,Both,1,3,<5 mm trees,4
EC,R,B,3,FIC_COL,Moraceae,CT,Animal-dispersed,Both,1,5,<5 mm trees,6.666666667
EC,R,B,3,FIC_HAR,Moraceae,CT,Animal-dispersed,Both,1,4,<5 mm trees,5.333333333
EC,R,B,3,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,124,<5 mm trees,165.3333333
EC,R,B,3,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,16,shrubs,21.33333333
EC,R,B,3,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,136,<5 mm trees,181.3333333
EC,R,B,3,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,21,<5 mm trees,28
EC,R,B,3,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,3,<5 mm trees,4
EC,R,B,3,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,6,<5 mm trees,8
EC,R,B,3,OCO_PUB,Lauraceae,CT,Animal-dispersed,Both,2,14,5-10 mm trees,18.66666667
EC,R,B,3,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,2,<5 mm trees,2.666666667
EC,R,B,3,PSY_OFF,Rubiaceae,Shrub,Animal-dispersed,Early,NA,2,shrubs,2.666666667
EC,R,B,3,SOL_NUD,Solanaceae,Shrub,Animal-dispersed,Early,1,3,shrubs,4
EC,R,B,3,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,13,shrubs,17.33333333
EC,R,B,3,STA_OCC,Staphyleaceae,CT,Animal-dispersed,Early,2,1,5-10 mm trees,1.333333333
EC,R,B,3,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,9,shrubs,12
EC,R,B,3,VIR_KOS,Myristicaceae,CT,Animal-dispersed,Late,4,1,>10 mm trees,1.333333333
EC,R,B,3,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,34,shrubs,45.33333333
EC,R,B,7.5,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
EC,R,B,7.5,ALL_PSI,Sapindaceae,CT,Animal-dispersed,Late,2,8,5-10 mm trees,10.66666667
EC,R,B,7.5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,51,<5 mm trees,68
EC,R,B,7.5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,18,<5 mm trees,24
EC,R,B,7.5,CLI_ANC,Asteraceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
EC,R,B,7.5,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
EC,R,B,7.5,COR_ERI,Boraginaceae,CT,Animal-dispersed,Late,2,3,5-10 mm trees,4
EC,R,B,7.5,DEN_SES,Araliaceae,CT,Animal-dispersed,Both,1,5,<5 mm trees,6.666666667
EC,R,B,7.5,FIC_AME,Moraceae,CT,Animal-dispersed,Both,1,7,<5 mm trees,9.333333333
EC,R,B,7.5,FIC_HAR,Moraceae,CT,Animal-dispersed,Both,1,6,<5 mm trees,8
EC,R,B,7.5,GON_ROS,Rubiaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
EC,R,B,7.5,GUA_DOL,Annonaceae,CT,Animal-dispersed,Late,1,2,<5 mm trees,2.666666667
EC,R,B,7.5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,88,<5 mm trees,117.3333333
EC,R,B,7.5,ING_PUN,Fabaceae,CT,Animal-dispersed,Late,2,1,5-10 mm trees,1.333333333
EC,R,B,7.5,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,107,<5 mm trees,142.6666667
EC,R,B,7.5,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,41,<5 mm trees,54.66666667
EC,R,B,7.5,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,31,<5 mm trees,41.33333333
EC,R,B,7.5,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,5,<5 mm trees,6.666666667
EC,R,B,7.5,OCO_PUB,Lauraceae,CT,Animal-dispersed,Both,2,21,5-10 mm trees,28
EC,R,B,7.5,PSE_GLA,Moraceae,CT,Animal-dispersed,Late,2,2,5-10 mm trees,2.666666667
EC,R,B,7.5,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,17,shrubs,22.66666667
EC,R,B,7.5,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,10,shrubs,13.33333333
EC,R,B,7.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,30,shrubs,40
EC,R,B,7.5,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
EC,R,B,7.5,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
EC,R,B,7.5,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,112,shrubs,149.3333333
EC,R,C,3,ALL_PSI,Sapindaceae,CT,Animal-dispersed,Late,2,1,5-10 mm trees,1.333333333
EC,R,C,3,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,65,<5 mm trees,86.66666667
EC,R,C,3,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,31,<5 mm trees,41.33333333
EC,R,C,3,CRO_DRA,Euphorbiaceae,CT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
EC,R,C,3,DEN_SES,Araliaceae,CT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
EC,R,C,3,FIC_COL,Moraceae,CT,Animal-dispersed,Both,1,15,<5 mm trees,20
EC,R,C,3,FIC_HAR,Moraceae,CT,Animal-dispersed,Both,1,20,<5 mm trees,26.66666667
EC,R,C,3,GOR_FRU,Theaceae,CT,Wind-dispersed,Late,1,4,<5 mm trees,5.333333333
EC,R,C,3,GUA_DOL,Annonaceae,CT,Animal-dispersed,Late,1,28,<5 mm trees,37.33333333
EC,R,C,3,HAM_APP,Malvaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
EC,R,C,3,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,13,<5 mm trees,17.33333333
EC,R,C,3,ING_PUN,Fabaceae,CT,Animal-dispersed,Late,2,38,5-10 mm trees,50.66666667
EC,R,C,3,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,148,<5 mm trees,197.3333333
EC,R,C,3,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,181,<5 mm trees,241.3333333
EC,R,C,3,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,12,<5 mm trees,16
EC,R,C,3,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,7,<5 mm trees,9.333333333
EC,R,C,3,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
EC,R,C,3,PIP_CRA,Piperaceae,Shrub,Animal-dispersed,Both,1,7,shrubs,9.333333333
EC,R,C,3,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
EC,R,C,3,STA_OCC,Staphyleaceae,CT,Animal-dispersed,Early,2,5,5-10 mm trees,6.666666667
EC,R,C,3,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
EC,R,C,3,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
EC,R,C,5.5,ALL_PSI,Sapindaceae,CT,Animal-dispersed,Late,2,12,5-10 mm trees,16
EC,R,C,5.5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,73,<5 mm trees,97.33333333
EC,R,C,5.5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,58,<5 mm trees,77.33333333
EC,R,C,5.5,CRO_DRA,Euphorbiaceae,CT,Animal-dispersed,Early,1,4,<5 mm trees,5.333333333
EC,R,C,5.5,DEN_SES,Araliaceae,CT,Animal-dispersed,Both,1,2,<5 mm trees,2.666666667
EC,R,C,5.5,FIC_COL,Moraceae,CT,Animal-dispersed,Both,1,212,<5 mm trees,282.6666667
EC,R,C,5.5,FIC_HAR,Moraceae,CT,Animal-dispersed,Both,1,100,<5 mm trees,133.3333333
EC,R,C,5.5,GON_ROS,Rubiaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
EC,R,C,5.5,GOR_FRU,Theaceae,CT,Wind-dispersed,Late,1,8,<5 mm trees,10.66666667
EC,R,C,5.5,GUA_DOL,Annonaceae,CT,Animal-dispersed,Late,1,109,<5 mm trees,145.3333333
EC,R,C,5.5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,10,<5 mm trees,13.33333333
EC,R,C,5.5,ING_PUN,Fabaceae,CT,Animal-dispersed,Late,2,24,5-10 mm trees,32
EC,R,C,5.5,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,199,<5 mm trees,265.3333333
EC,R,C,5.5,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,280,<5 mm trees,373.3333333
EC,R,C,5.5,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,13,<5 mm trees,17.33333333
EC,R,C,5.5,MON_PIT,Polygalaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
EC,R,C,5.5,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,10,<5 mm trees,13.33333333
EC,R,C,5.5,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,2,<5 mm trees,2.666666667
EC,R,C,5.5,PIP_CRA,Piperaceae,Shrub,Animal-dispersed,Both,1,14,shrubs,18.66666667
EC,R,C,5.5,PSY_OFF,Rubiaceae,Shrub,Animal-dispersed,Early,NA,1,shrubs,1.333333333
EC,R,C,5.5,SEN_PAP,Fabaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
EC,R,C,5.5,SIP_GES,Siparunaceae,Shrub,Animal-dispersed,Both,1,1,shrubs,1.333333333
EC,R,C,5.5,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
EC,R,C,5.5,STA_OCC,Staphyleaceae,CT,Animal-dispersed,Early,2,1,5-10 mm trees,1.333333333
EC,R,C,5.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,20,shrubs,26.66666667
EC,R,C,6,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
EC,R,C,6,ALL_PSI,Sapindaceae,CT,Animal-dispersed,Late,2,3,5-10 mm trees,4
EC,R,C,6,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,122,<5 mm trees,162.6666667
EC,R,C,6,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,19,<5 mm trees,25.33333333
EC,R,C,6,CRO_DRA,Euphorbiaceae,CT,Animal-dispersed,Early,1,5,<5 mm trees,6.666666667
EC,R,C,6,EUG_PIT,Myrtaceae,UT,Animal-dispersed,Late,2,1,5-10 mm trees,1.333333333
EC,R,C,6,FIC_COL,Moraceae,CT,Animal-dispersed,Both,1,110,<5 mm trees,146.6666667
EC,R,C,6,FIC_HAR,Moraceae,CT,Animal-dispersed,Both,1,310,<5 mm trees,413.3333333
EC,R,C,6,GOR_FRU,Theaceae,CT,Wind-dispersed,Late,1,4,<5 mm trees,5.333333333
EC,R,C,6,GUA_DOL,Annonaceae,CT,Animal-dispersed,Late,1,71,<5 mm trees,94.66666667
EC,R,C,6,HAM_APP,Malvaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
EC,R,C,6,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,6,<5 mm trees,8
EC,R,C,6,ING_PUN,Fabaceae,CT,Animal-dispersed,Late,2,35,5-10 mm trees,46.66666667
EC,R,C,6,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,246,<5 mm trees,328
EC,R,C,6,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,217,<5 mm trees,289.3333333
EC,R,C,6,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,63,<5 mm trees,84
EC,R,C,6,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,3,<5 mm trees,4
EC,R,C,6,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,2,<5 mm trees,2.666666667
EC,R,C,6,PIP_CRA,Piperaceae,Shrub,Animal-dispersed,Both,1,3,shrubs,4
EC,R,C,6,PIP_HIS,Piperaceae,Shrub,Animal-dispersed,Early,1,30,shrubs,40
EC,R,C,6,PSY_OFF,Rubiaceae,Shrub,Animal-dispersed,Early,NA,1,shrubs,1.333333333
EC,R,C,6,SOL_ATU,Solanaceae,Shrub,Animal-dispersed,Both,1,1,shrubs,1.333333333
EC,R,C,6,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
EC,R,C,6,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,5,shrubs,6.666666667
EC,R,C,6,SOL_UMB,Solanaceae,Shrub,Animal-dispersed,Early,NA,1,shrubs,1.333333333
EC,R,C,6,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,5,shrubs,6.666666667
EC,R,C,6,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
EC,R,D,0.5,ALL_PSI,Sapindaceae,CT,Animal-dispersed,Late,2,6,5-10 mm trees,8
EC,R,D,0.5,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,7,shrubs,9.333333333
EC,R,D,0.5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,19,<5 mm trees,25.33333333
EC,R,D,0.5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,200,<5 mm trees,266.6666667
EC,R,D,0.5,COR_ERI,Boraginaceae,CT,Animal-dispersed,Late,2,2,5-10 mm trees,2.666666667
EC,R,D,0.5,CRO_DRA,Euphorbiaceae,CT,Animal-dispersed,Early,1,7,<5 mm trees,9.333333333
EC,R,D,0.5,DEN_SES,Araliaceae,CT,Animal-dispersed,Both,1,4,<5 mm trees,5.333333333
EC,R,D,0.5,FIC_AME,Moraceae,CT,Animal-dispersed,Both,1,6,<5 mm trees,8
EC,R,D,0.5,FIC_CAL,Moraceae,ET,Animal-dispersed,Late,1,1,<5 mm trees,1.333333333
EC,R,D,0.5,FIC_COL,Moraceae,CT,Animal-dispersed,Both,1,10,<5 mm trees,13.33333333
EC,R,D,0.5,GOR_FRU,Theaceae,CT,Wind-dispersed,Late,1,1,<5 mm trees,1.333333333
EC,R,D,0.5,GUA_DOL,Annonaceae,CT,Animal-dispersed,Late,1,2,<5 mm trees,2.666666667
EC,R,D,0.5,HAM_APP,Malvaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
EC,R,D,0.5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,2,<5 mm trees,2.666666667
EC,R,D,0.5,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,25,<5 mm trees,33.33333333
EC,R,D,0.5,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,48,<5 mm trees,64
EC,R,D,0.5,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,8,<5 mm trees,10.66666667
EC,R,D,0.5,MON_PIT,Polygalaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
EC,R,D,0.5,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,4,<5 mm trees,5.333333333
EC,R,D,0.5,OCO_PUB,Lauraceae,CT,Animal-dispersed,Both,2,1,5-10 mm trees,1.333333333
EC,R,D,0.5,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
EC,R,D,0.5,PIP_CRA,Piperaceae,Shrub,Animal-dispersed,Both,1,239,shrubs,318.6666667
EC,R,D,0.5,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,12,shrubs,16
EC,R,D,0.5,SIP_GES,Siparunaceae,Shrub,Animal-dispersed,Both,1,1,shrubs,1.333333333
EC,R,D,0.5,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,3,shrubs,4
EC,R,D,0.5,SOL_NUD,Solanaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
EC,R,D,0.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
EC,R,D,0.5,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
EC,R,D,2,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
EC,R,D,2,ALL_PSI,Sapindaceae,CT,Animal-dispersed,Late,2,1,5-10 mm trees,1.333333333
EC,R,D,2,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,8,shrubs,10.66666667
EC,R,D,2,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,31,<5 mm trees,41.33333333
